user_id,transaction_date,amount
4790,2024-01-31,66.25
281,2024-08-25,78.11
4122,2024-06-18,80.3
4523,2024-08-11,37.51
1550,2024-02-20,26.52
1023,2024-03-04,35.68
4288,2024-04-22,70.59
1914,2024-04-03,89.76
1338,2024-07-11,1.83
525,2024-02-23,51.75
3624,2024-02-08,93.63
4419,2024-05-04,26.23
3552,2024-06-08,67.65
3086,2024-04-22,52.43
4145,2024-05-07,45.04
1685,2024-06-21,55.4
3776,2024-08-09,54.99
4211,2024-08-12,68.61
4196,2024-07-28,60.93
1826,2024-01-29,58.49
1074,2024-03-28,65.24
3732,2024-07-03,27.84
1489,2024-05-19,38.32
2577,2024-04-27,8.57
247,2024-01-12,87.55
3164,2024-06-05,35.38
3391,2024-01-24,34.06
4519,2024-03-20,21.99
3168,2024-01-06,75.58
184,2024-01-27,8.86
1014,2024-01-25,9.84
2785,2024-01-22,63.14
416,2024-06-20,12.63
2517,2024-01-11,40.95
2070,2024-08-25,18.28
2529,2024-04-25,48.82
298,2024-03-06,90.12
3428,2024-02-09,41.57
172,2024-04-30,21.82
4648,2024-01-07,41.21
1966,2024-06-14,80.11
3602,2024-03-30,75.81
535,2024-02-27,84.25
1641,2024-01-03,54.2
2842,2024-01-13,69.84
1190,2024-07-21,92.93
425,2024-03-08,8.11
4045,2024-07-06,17.77
2946,2024-04-18,64.72
2189,2024-05-30,16.83
158,2024-06-21,80.23
4716,2024-01-28,9.29
4793,2024-01-20,31.32
4948,2024-07-06,46.8
2196,2024-02-06,80.07
4764,2024-07-03,68.15
1944,2024-05-06,19.57
1022,2024-03-20,49.83
1462,2024-05-13,47.16
2694,2024-01-03,65.82
2763,2024-04-23,39.65
1756,2024-01-03,72.19
506,2024-06-13,45.14
2525,2024-02-17,37.56
1430,2024-06-11,71.64
845,2024-07-15,56.77
191,2024-01-24,24.6
1024,2024-01-05,66.05
1406,2024-03-20,83.98
4149,2024-08-13,3.64
942,2024-06-13,66.62
2826,2024-03-12,97.54
79,2024-08-27,11.45
3219,2024-02-07,89.39
2435,2024-04-06,17.26
2874,2024-04-08,8.52
4207,2024-01-11,41.06
3414,2024-08-02,70.93
714,2024-09-01,59.8
1955,2024-02-13,7.57
3814,2024-07-21,53.19
212,2024-05-07,72.14
1628,2024-02-06,68.38
4502,2024-04-24,42.57
3134,2024-08-24,77.05
2633,2024-04-16,95.43
2063,2024-05-27,38.1
1274,2024-07-24,72.33
4703,2024-08-21,96.61
3539,2024-04-04,80.2
3470,2024-01-02,60.93
4868,2024-05-26,54.17
2790,2024-04-17,62.03
871,2024-03-14,73.62
1674,2024-03-26,86.34
94,2024-08-21,23.24
1312,2024-07-29,12.5
4876,2024-03-03,22.23
786,2024-07-07,21.84
1661,2024-02-25,87.77
647,2024-04-18,99.03
3506,2024-01-19,58.07
4306,2024-03-05,15.53
1337,2024-04-04,16.65
3567,2024-07-22,37.33
4703,2024-01-18,42.58
1794,2024-08-23,41.84
2744,2024-03-03,30.73
4244,2024-01-02,83.83
2927,2024-07-28,25.99
3319,2024-03-10,63.98
2231,2024-02-16,9.76
1474,2024-02-09,25.58
4500,2024-02-04,35.27
1752,2024-01-16,65.79
2143,2024-02-10,40.05
3889,2024-02-25,39.62
3884,2024-02-12,32.35
3512,2024-03-18,80.19
1409,2024-07-08,83.76
2958,2024-04-01,21.76
1751,2024-06-13,94.76
3005,2024-01-10,40.91
3331,2024-07-12,75.93
2309,2024-03-31,32.48
2158,2024-06-22,26.79
385,2024-07-04,10.37
4892,2024-01-07,46.0
2110,2024-02-04,88.58
2240,2024-02-19,74.83
2461,2024-01-30,40.16
2539,2024-08-23,53.43
4825,2024-06-15,54.21
1557,2024-07-14,31.33
3379,2024-02-02,38.13
323,2024-05-03,68.06
1491,2024-04-07,29.55
2104,2024-03-27,24.37
1449,2024-02-26,30.37
2645,2024-04-20,88.19
2995,2024-09-02,97.6
3226,2024-02-03,58.19
2225,2024-01-28,51.11
4553,2024-03-25,56.76
2843,2024-02-02,65.38
2069,2024-01-27,17.8
702,2024-08-04,15.07
489,2024-02-14,71.79
3132,2024-04-15,53.35
3818,2024-05-19,42.15
2628,2024-07-17,17.73
4289,2024-01-16,88.63
1167,2024-06-11,7.31
3622,2024-06-05,29.57
2594,2024-04-11,82.64
649,2024-06-15,88.38
3265,2024-07-05,11.77
3789,2024-03-07,91.6
4081,2024-01-08,47.65
512,2024-02-05,83.31
2958,2024-02-10,34.15
2749,2024-06-17,57.11
1520,2024-05-15,71.43
2256,2024-05-20,6.31
4839,2024-02-21,30.53
3308,2024-04-24,8.56
1539,2024-09-03,76.24
2887,2024-06-30,16.42
4567,2024-05-01,69.19
2980,2024-05-27,68.93
3553,2024-03-09,75.65
345,2024-06-21,56.34
1243,2024-04-04,57.4
2876,2024-01-04,87.77
3278,2024-07-03,92.74
2835,2024-05-01,9.21
1513,2024-07-17,7.74
2527,2024-06-04,16.69
3128,2024-01-17,86.19
2229,2024-01-02,81.0
2590,2024-03-15,65.47
2418,2024-02-17,19.66
1235,2024-07-07,66.03
4209,2024-06-11,80.8
3731,2024-03-18,6.1
1237,2024-04-20,53.44
2065,2024-07-06,66.71
3201,2024-07-31,98.51
3181,2024-07-26,39.34
342,2024-06-01,44.46
637,2024-02-27,11.44
876,2024-03-01,62.01
4540,2024-02-15,80.43
3051,2024-08-02,1.57
3718,2024-08-10,80.71
4687,2024-04-23,51.71
1698,2024-05-17,49.97
4562,2024-08-09,77.12
1660,2024-08-17,79.07
2684,2024-04-24,57.0
962,2024-01-03,83.98
1653,2024-01-23,67.15
828,2024-05-07,70.06
3226,2024-07-14,46.98
4077,2024-06-24,78.31
244,2024-01-15,28.22
4813,2024-06-20,36.74
3704,2024-01-13,86.3
3723,2024-04-18,72.87
4120,2024-01-12,42.14
1487,2024-08-19,37.35
1051,2024-03-26,37.02
3488,2024-05-25,63.72
1138,2024-07-22,77.54
961,2024-07-21,65.98
4245,2024-08-29,71.29
1887,2024-02-27,69.24
297,2024-08-06,95.62
3566,2024-08-10,60.84
2002,2024-08-15,87.47
3327,2024-02-16,63.4
2718,2024-01-04,83.08
1573,2024-05-20,58.21
4814,2024-03-24,92.04
351,2024-06-19,57.99
3344,2024-04-10,51.85
526,2024-02-05,79.51
1632,2024-04-10,59.51
1382,2024-03-26,1.66
514,2024-07-20,75.81
4759,2024-04-24,4.32
230,2024-07-29,15.7
2051,2024-01-15,64.17
1313,2024-05-12,26.98
4286,2024-08-03,22.02
4006,2024-03-03,23.62
2871,2024-04-02,45.8
87,2024-03-08,42.2
4008,2024-08-13,12.06
896,2024-07-10,82.87
4375,2024-01-03,80.16
2151,2024-08-19,61.39
3655,2024-08-30,49.0
4862,2024-07-10,14.43
2985,2024-07-05,56.98
3120,2024-07-09,71.67
440,2024-04-04,80.55
377,2024-08-28,71.29
2311,2024-06-04,93.58
3284,2024-08-23,53.15
2420,2024-04-24,58.44
3881,2024-07-02,50.41
4460,2024-03-09,97.5
463,2024-01-17,92.1
3815,2024-05-18,73.15
1837,2024-07-09,57.96
1574,2024-06-13,42.52
2965,2024-05-28,92.34
990,2024-03-30,79.02
2581,2024-07-15,54.78
4143,2024-07-14,2.52
1703,2024-02-09,52.44
2306,2024-02-11,72.34
3979,2024-08-08,13.62
690,2024-06-11,43.27
4095,2024-03-14,29.78
1585,2024-06-22,1.52
4521,2024-04-10,74.56
2785,2024-03-30,64.44
186,2024-03-10,99.67
4711,2024-07-15,52.33
2778,2024-06-29,99.98
1686,2024-08-06,87.03
236,2024-06-08,40.14
4725,2024-06-14,33.57
1272,2024-06-10,12.25
3371,2024-05-04,50.44
4199,2024-06-17,93.81
2586,2024-08-24,15.85
2056,2024-06-20,6.39
86,2024-08-02,22.36
2198,2024-06-12,21.67
3272,2024-01-13,48.0
3707,2024-07-01,24.39
620,2024-01-23,16.42
3403,2024-02-17,79.92
3141,2024-01-10,94.13
1192,2024-03-14,93.32
2115,2024-07-02,6.71
1354,2024-04-11,84.15
20,2024-09-02,31.41
2016,2024-02-24,29.57
2400,2024-06-06,73.45
2783,2024-08-28,78.23
2268,2024-07-17,15.49
3085,2024-04-27,99.28
3642,2024-01-15,46.22
643,2024-05-05,99.57
4387,2024-01-30,2.49
1891,2024-07-10,79.79
3283,2024-03-05,86.26
2584,2024-06-18,81.14
799,2024-08-07,16.44
3245,2024-04-27,14.81
4750,2024-05-30,94.11
4508,2024-03-14,70.9
4304,2024-07-17,74.85
3091,2024-05-23,54.01
683,2024-04-15,9.14
1086,2024-06-01,27.7
1447,2024-07-29,72.19
1885,2024-03-24,30.14
2739,2024-05-30,97.18
1073,2024-04-20,54.28
4115,2024-08-09,73.56
3180,2024-03-07,57.58
2380,2024-05-01,49.5
2136,2024-01-28,25.23
4620,2024-05-19,96.96
4281,2024-05-11,89.9
4431,2024-07-03,23.28
2983,2024-01-18,84.57
946,2024-05-27,65.57
4048,2024-07-30,71.33
1830,2024-01-22,44.5
4432,2024-02-29,49.13
1427,2024-02-08,31.6
668,2024-04-25,38.04
1030,2024-03-16,69.96
3767,2024-06-16,97.98
2802,2024-02-29,93.87
265,2024-01-23,40.44
3957,2024-03-27,61.4
3333,2024-04-12,37.79
1460,2024-05-08,24.55
4992,2024-05-04,68.03
1184,2024-03-04,79.46
2589,2024-06-16,34.8
2689,2024-05-04,4.64
4253,2024-08-28,26.43
3661,2024-05-30,87.8
4212,2024-06-02,53.74
33,2024-07-18,50.85
1050,2024-08-28,76.84
3400,2024-06-06,82.92
4221,2024-03-01,83.18
784,2024-05-31,23.55
4855,2024-03-04,8.93
4628,2024-04-08,96.25
2747,2024-05-17,83.13
3937,2024-06-25,87.28
4208,2024-02-23,69.04
321,2024-04-09,46.47
89,2024-03-26,44.63
3897,2024-08-06,63.46
4567,2024-05-03,59.53
592,2024-03-04,58.02
1007,2024-04-11,3.96
637,2024-08-02,47.45
31,2024-05-20,79.43
51,2024-04-01,42.75
4116,2024-07-08,89.0
411,2024-02-22,92.87
964,2024-08-16,51.45
2083,2024-01-25,75.43
1171,2024-05-27,52.3
385,2024-01-03,80.78
495,2024-05-26,56.29
4315,2024-06-04,14.79
2440,2024-03-31,30.3
1336,2024-01-10,44.33
2149,2024-05-04,58.68
3277,2024-05-29,58.86
2272,2024-06-21,49.21
4310,2024-04-19,88.51
4675,2024-01-03,17.77
1559,2024-04-27,94.0
1455,2024-01-19,37.96
2964,2024-01-14,14.01
3167,2024-03-09,36.98
4585,2024-04-06,86.79
1565,2024-04-14,43.4
2295,2024-03-10,68.31
3683,2024-05-27,55.86
2503,2024-04-29,38.63
227,2024-04-25,19.85
946,2024-05-08,85.38
2137,2024-08-28,95.45
1776,2024-06-22,88.02
594,2024-06-27,40.47
191,2024-02-27,73.3
2937,2024-08-23,31.63
4848,2024-07-26,6.9
2838,2024-02-04,80.13
2285,2024-02-22,50.33
1178,2024-02-12,57.92
963,2024-08-04,43.99
1248,2024-02-26,15.27
2114,2024-07-26,56.73
2965,2024-04-17,96.9
2776,2024-07-01,70.07
59,2024-02-28,65.25
1928,2024-05-21,25.28
835,2024-01-06,86.76
755,2024-06-23,78.36
1751,2024-04-14,6.29
4422,2024-08-07,33.44
14,2024-01-17,65.09
125,2024-06-18,34.98
2963,2024-08-19,11.1
645,2024-07-25,92.71
4782,2024-05-29,20.36
4488,2024-01-12,45.78
374,2024-08-24,90.21
913,2024-02-16,69.35
1341,2024-08-20,14.3
673,2024-06-14,74.25
677,2024-06-02,89.33
27,2024-08-01,43.88
297,2024-03-25,45.98
819,2024-01-28,98.32
11,2024-02-29,19.8
11,2024-02-25,73.74
4074,2024-08-20,86.05
572,2024-08-25,46.76
440,2024-03-04,67.81
3269,2024-01-31,12.48
956,2024-06-01,14.98
4760,2024-05-25,72.64
2283,2024-03-12,31.2
3381,2024-02-14,29.17
2019,2024-03-21,76.11
1533,2024-01-15,11.03
4228,2024-07-27,63.61
3664,2024-04-09,29.56
365,2024-06-25,70.34
4943,2024-07-13,85.84
555,2024-01-17,99.52
3543,2024-01-01,78.67
4359,2024-01-06,71.12
4447,2024-07-09,99.86
4958,2024-05-13,22.4
2620,2024-04-03,98.1
4147,2024-01-26,70.5
1334,2024-03-24,13.87
583,2024-09-03,92.59
3468,2024-01-12,99.0
1837,2024-03-27,57.37
4562,2024-02-23,9.65
4002,2024-01-23,16.99
4169,2024-06-17,31.5
4531,2024-07-08,33.31
797,2024-06-09,71.53
4677,2024-07-23,52.06
3118,2024-06-17,74.89
35,2024-07-10,4.91
275,2024-08-31,78.41
4226,2024-01-11,66.03
1183,2024-08-04,5.94
1946,2024-04-15,21.9
3272,2024-02-24,2.38
3646,2024-06-02,55.51
3943,2024-02-05,61.63
4459,2024-03-26,70.68
2769,2024-02-09,9.86
3619,2024-02-29,92.57
2400,2024-02-05,51.94
1804,2024-02-17,11.87
1519,2024-03-23,7.16
319,2024-03-05,78.15
2631,2024-05-11,86.06
1588,2024-07-03,72.49
3888,2024-03-02,24.92
3272,2024-02-28,80.17
1694,2024-03-02,91.98
2074,2024-05-06,30.02
3467,2024-06-12,74.86
19,2024-05-21,23.56
2290,2024-02-03,37.55
4355,2024-03-18,85.51
1090,2024-02-01,2.38
2466,2024-01-08,77.3
1016,2024-07-05,86.68
4798,2024-06-29,94.66
4365,2024-06-07,54.4
4201,2024-04-29,29.32
775,2024-06-29,60.84
4902,2024-08-30,25.09
2159,2024-01-24,25.8
384,2024-07-15,4.18
252,2024-07-30,68.95
3733,2024-07-28,61.6
2586,2024-08-21,30.07
2113,2024-01-30,62.55
1530,2024-06-03,11.04
3046,2024-06-15,55.36
2410,2024-07-16,11.91
4663,2024-06-17,92.97
4679,2024-03-24,78.78
2568,2024-05-14,19.16
2479,2024-02-13,67.09
2147,2024-04-03,34.57
3550,2024-06-18,37.74
2467,2024-06-17,47.47
1312,2024-02-17,17.39
3407,2024-03-18,53.46
4575,2024-01-02,71.08
1184,2024-05-16,65.42
467,2024-01-21,51.0
374,2024-02-05,93.25
4392,2024-03-26,39.91
956,2024-05-30,63.43
391,2024-02-06,29.94
1292,2024-02-22,28.83
2242,2024-08-18,71.4
1839,2024-02-23,18.19
2708,2024-07-21,48.68
4155,2024-07-27,31.48
2499,2024-04-04,12.13
2633,2024-02-25,85.46
4491,2024-07-16,13.06
910,2024-01-09,15.36
1222,2024-04-27,32.69
4355,2024-08-29,65.09
1131,2024-02-13,90.64
1609,2024-03-31,81.23
1583,2024-02-17,99.57
4382,2024-03-16,87.94
4709,2024-02-16,22.58
1856,2024-04-26,55.07
1583,2024-01-08,98.17
2060,2024-06-01,53.07
2762,2024-05-14,89.34
3160,2024-06-06,13.51
1397,2024-08-06,58.1
3125,2024-06-16,73.67
4435,2024-02-06,46.51
1551,2024-02-27,65.96
2937,2024-06-21,81.11
827,2024-05-03,53.67
4972,2024-04-03,32.82
4800,2024-03-13,69.25
1870,2024-06-20,90.17
135,2024-05-24,48.21
2816,2024-07-03,52.67
2000,2024-07-11,7.04
4883,2024-06-11,65.37
2612,2024-06-30,81.12
4510,2024-09-03,38.69
3090,2024-06-27,95.58
3247,2024-03-26,33.56
1155,2024-04-30,11.68
2514,2024-07-13,91.01
2731,2024-08-22,13.63
3086,2024-01-19,57.55
1517,2024-06-03,20.69
4070,2024-01-01,23.72
2092,2024-04-13,62.62
2241,2024-07-24,3.05
1586,2024-07-18,59.94
467,2024-05-26,81.5
1747,2024-04-17,60.52
2986,2024-02-24,68.43
340,2024-04-13,77.77
2433,2024-06-05,31.86
2776,2024-02-24,86.23
3044,2024-07-25,66.53
1784,2024-04-13,64.24
908,2024-04-10,82.14
2238,2024-05-19,26.08
2797,2024-02-05,43.67
3185,2024-04-09,58.53
72,2024-04-29,21.86
3324,2024-05-19,25.42
2035,2024-08-10,1.42
3461,2024-02-28,53.29
4100,2024-01-15,51.57
1712,2024-05-15,65.01
4442,2024-09-02,12.77
465,2024-07-19,79.41
3759,2024-08-04,25.06
3265,2024-02-08,53.98
4538,2024-06-09,34.71
3582,2024-06-10,11.27
2032,2024-03-25,74.17
4650,2024-06-06,24.15
3923,2024-02-05,86.3
2217,2024-08-19,87.89
6,2024-03-13,31.62
3934,2024-04-25,7.98
1653,2024-06-26,90.62
885,2024-02-23,77.37
3791,2024-03-10,46.7
2622,2024-08-01,19.67
3882,2024-05-03,28.54
2952,2024-08-21,93.19
4997,2024-04-15,32.81
1047,2024-04-12,59.18
4419,2024-08-31,25.09
2117,2024-05-31,34.03
58,2024-05-18,4.54
732,2024-06-03,1.45
591,2024-08-31,87.6
841,2024-03-06,11.36
3892,2024-03-31,47.36
394,2024-04-20,10.22
327,2024-07-14,67.47
1390,2024-08-30,28.53
4270,2024-05-03,87.85
1820,2024-05-03,86.55
1040,2024-03-23,75.02
4987,2024-03-04,92.77
2012,2024-08-21,46.82
3742,2024-07-31,9.6
4868,2024-05-16,63.17
2370,2024-02-10,4.87
1873,2024-01-27,9.43
3134,2024-02-23,48.55
3068,2024-05-25,24.61
1422,2024-01-17,86.5
347,2024-02-25,60.15
38,2024-02-12,80.8
4476,2024-05-09,49.23
968,2024-01-19,15.67
3999,2024-02-03,8.31
4788,2024-01-17,71.27
945,2024-08-01,79.43
280,2024-07-06,44.08
1153,2024-01-12,64.33
52,2024-04-05,21.23
3476,2024-01-28,80.42
3486,2024-07-23,95.54
2386,2024-01-23,20.51
4970,2024-03-13,19.6
2046,2024-04-27,32.64
3781,2024-05-14,63.31
3762,2024-07-11,87.73
375,2024-03-14,19.97
1632,2024-07-08,61.18
2022,2024-09-02,14.58
2747,2024-04-01,57.73
2584,2024-08-04,65.79
3895,2024-07-12,94.8
3479,2024-07-21,30.92
113,2024-06-16,57.91
3868,2024-07-24,20.53
4147,2024-08-01,42.3
1870,2024-03-01,29.34
353,2024-04-16,6.72
3541,2024-02-25,77.19
3805,2024-06-10,11.38
304,2024-09-01,9.3
1073,2024-07-10,61.52
4967,2024-05-22,63.54
2123,2024-03-12,23.69
4387,2024-04-02,37.8
4576,2024-08-21,23.97
1494,2024-01-16,75.43
4191,2024-04-01,86.7
3409,2024-07-15,74.0
1646,2024-06-04,20.92
917,2024-06-19,65.08
457,2024-05-01,60.45
970,2024-07-14,19.85
1563,2024-07-08,72.23
710,2024-02-04,97.0
365,2024-08-24,38.55
600,2024-06-15,3.04
1443,2024-01-13,28.43
3329,2024-05-16,92.17
3386,2024-03-21,87.22
725,2024-04-21,80.64
758,2024-01-24,9.69
417,2024-04-23,92.14
3478,2024-05-23,77.58
2219,2024-01-04,88.77
3526,2024-07-06,96.01
1091,2024-04-06,69.84
3973,2024-01-22,97.93
1722,2024-03-06,57.15
4207,2024-08-21,73.34
2846,2024-01-10,98.36
1807,2024-03-26,96.85
3290,2024-04-11,97.28
2308,2024-07-08,61.08
4660,2024-05-06,57.62
1955,2024-03-15,39.35
1346,2024-08-17,90.81
2636,2024-01-08,16.6
583,2024-03-19,13.4
4260,2024-04-06,16.48
263,2024-01-08,74.36
1990,2024-08-10,68.75
3232,2024-07-29,77.86
133,2024-06-16,37.85
1529,2024-01-05,2.68
4951,2024-08-28,50.45
669,2024-04-29,33.57
2948,2024-02-19,36.43
714,2024-05-13,5.76
1273,2024-07-01,40.96
510,2024-02-16,69.26
2397,2024-03-28,38.94
4843,2024-04-04,79.97
938,2024-03-20,46.76
3608,2024-03-30,58.58
1930,2024-01-11,11.71
3815,2024-05-11,4.07
1578,2024-06-03,33.09
2007,2024-05-08,87.87
4883,2024-08-29,88.62
4044,2024-03-07,26.6
989,2024-08-28,44.43
4519,2024-01-03,19.67
3741,2024-06-04,43.99
2533,2024-03-19,25.5
4965,2024-02-02,2.53
2360,2024-01-22,26.79
1208,2024-02-24,75.08
4185,2024-07-13,7.55
3301,2024-01-24,7.53
3310,2024-06-30,38.36
4492,2024-05-06,1.99
318,2024-07-07,97.92
3243,2024-08-10,67.11
1071,2024-06-24,63.14
500,2024-07-14,50.45
290,2024-08-15,9.31
4877,2024-05-20,69.48
160,2024-02-01,79.76
3105,2024-02-05,81.8
2607,2024-03-10,82.15
1583,2024-06-14,50.95
2647,2024-07-31,22.0
688,2024-04-13,4.64
2950,2024-02-29,84.32
2834,2024-02-15,30.34
4191,2024-08-11,19.83
1298,2024-01-05,55.68
308,2024-01-02,57.2
1997,2024-02-20,19.53
700,2024-02-03,40.59
1641,2024-05-10,63.66
4040,2024-01-30,17.42
2006,2024-07-27,49.51
552,2024-06-26,39.49
2767,2024-02-21,91.08
1360,2024-05-10,17.38
3090,2024-03-09,22.23
4435,2024-07-29,18.9
4651,2024-02-21,86.7
3288,2024-07-28,43.79
1857,2024-07-09,41.42
1873,2024-05-25,84.31
4031,2024-02-25,7.6
1363,2024-02-12,22.93
3953,2024-01-31,52.06
1282,2024-05-21,26.74
1002,2024-08-23,92.19
2949,2024-04-19,61.4
3436,2024-05-12,12.6
3711,2024-08-12,97.8
2588,2024-07-09,98.0
3260,2024-08-02,5.73
267,2024-06-11,16.64
2328,2024-07-11,65.28
91,2024-08-15,33.21
1409,2024-08-09,88.71
4266,2024-01-26,76.61
4440,2024-01-16,56.3
3730,2024-08-17,17.25
4387,2024-07-28,50.38
1213,2024-06-25,47.51
47,2024-07-09,47.03
148,2024-02-29,66.66
753,2024-02-24,24.59
1315,2024-04-08,35.18
4789,2024-03-04,34.58
4826,2024-06-05,65.34
2982,2024-08-24,2.05
3010,2024-05-30,85.46
859,2024-04-20,50.52
4309,2024-04-16,22.69
1283,2024-03-06,65.89
300,2024-01-06,52.79
2569,2024-05-16,27.08
754,2024-06-16,46.67
600,2024-07-09,68.02
1775,2024-06-02,66.18
2681,2024-06-27,49.14
1619,2024-01-17,27.13
423,2024-05-17,31.0
247,2024-06-19,13.82
358,2024-04-16,27.31
2051,2024-01-21,78.07
4390,2024-04-26,20.66
4062,2024-04-12,75.36
2554,2024-02-09,12.23
331,2024-03-06,91.69
3472,2024-02-27,32.15
3918,2024-07-26,84.76
3313,2024-02-03,6.24
708,2024-03-19,66.94
3341,2024-04-06,91.54
65,2024-02-28,55.39
2144,2024-07-27,80.63
4900,2024-06-18,81.66
3384,2024-03-14,20.5
3574,2024-04-10,91.5
1161,2024-07-13,50.08
4013,2024-07-23,35.46
3504,2024-02-14,16.63
4506,2024-04-08,88.92
440,2024-03-29,42.12
2113,2024-06-19,29.52
1185,2024-02-21,18.49
988,2024-06-25,97.68
3200,2024-04-20,4.36
3087,2024-01-25,63.12
1931,2024-05-13,52.0
1333,2024-01-04,87.09
2115,2024-07-04,56.22
766,2024-04-20,81.67
4378,2024-02-21,5.86
2717,2024-04-01,5.67
1589,2024-07-10,17.72
3144,2024-01-28,43.74
3922,2024-01-22,59.33
4970,2024-07-11,72.72
1549,2024-05-26,76.84
3802,2024-08-02,19.98
2358,2024-01-05,44.98
4762,2024-08-21,9.77
3524,2024-04-26,32.85
2508,2024-03-27,38.73
2398,2024-02-10,70.76
2815,2024-09-03,6.65
837,2024-02-20,8.95
1244,2024-01-04,78.26
4930,2024-08-16,99.3
2338,2024-09-03,96.29
4415,2024-07-17,11.72
2065,2024-02-25,20.09
2695,2024-05-21,1.33
3931,2024-04-14,47.22
4875,2024-07-27,52.76
4606,2024-03-27,37.5
416,2024-07-20,74.21
1485,2024-03-05,39.72
503,2024-08-14,52.41
4329,2024-01-20,46.41
1168,2024-02-17,36.51
1137,2024-06-16,39.52
1266,2024-06-18,47.94
4286,2024-08-23,75.89
3979,2024-06-01,39.27
4348,2024-05-01,57.57
1047,2024-04-13,17.17
4845,2024-08-31,44.6
2571,2024-02-18,4.99
4472,2024-08-24,14.08
1514,2024-06-11,57.82
4669,2024-06-30,73.83
283,2024-04-04,73.94
985,2024-07-04,43.58
4502,2024-06-01,89.01
2374,2024-01-12,34.5
4623,2024-03-10,75.6
4761,2024-07-14,67.77
4924,2024-04-28,14.27
1751,2024-04-05,7.37
1187,2024-02-17,94.68
3488,2024-06-15,80.81
3189,2024-07-13,87.95
2131,2024-02-07,83.81
4464,2024-05-27,20.53
592,2024-07-01,2.88
3697,2024-03-24,22.07
3791,2024-03-15,46.0
2459,2024-06-19,15.65
2154,2024-01-03,84.44
2868,2024-01-03,65.04
1122,2024-06-12,18.65
4777,2024-05-26,83.27
2552,2024-06-27,47.72
3637,2024-06-30,87.65
2342,2024-02-28,66.49
388,2024-04-07,4.72
2247,2024-02-04,35.68
1194,2024-08-25,56.33
2000,2024-09-03,87.89
1673,2024-07-10,62.08
1892,2024-08-21,53.4
3880,2024-08-12,76.6
4635,2024-05-19,77.76
1407,2024-03-27,79.24
1310,2024-04-25,67.87
3488,2024-04-07,18.87
1476,2024-05-27,70.51
4150,2024-06-14,95.86
28,2024-03-06,31.0
2123,2024-01-08,45.33
4487,2024-08-31,13.46
3087,2024-04-18,77.09
2879,2024-06-14,1.08
1330,2024-05-21,70.37
1882,2024-02-19,23.46
3300,2024-03-30,72.73
412,2024-01-23,15.84
3927,2024-06-14,74.94
3218,2024-02-24,31.38
2585,2024-05-22,82.26
79,2024-04-08,68.87
1851,2024-06-07,47.43
595,2024-04-17,13.64
1104,2024-04-21,34.97
2718,2024-06-09,61.8
636,2024-06-28,38.29
1435,2024-01-16,93.94
3449,2024-04-20,84.77
870,2024-03-24,16.92
3593,2024-07-10,63.83
4644,2024-07-07,61.98
2673,2024-03-31,22.06
3354,2024-03-07,14.28
802,2024-06-08,50.21
2466,2024-04-11,73.12
1855,2024-03-04,6.94
1289,2024-06-05,74.99
4802,2024-05-09,6.93
970,2024-09-01,45.79
479,2024-08-18,80.1
3876,2024-08-02,40.46
396,2024-06-28,76.7
2740,2024-02-29,71.8
1132,2024-08-11,91.92
3212,2024-07-16,29.67
3319,2024-05-02,17.73
578,2024-09-01,97.64
2109,2024-04-22,94.61
3723,2024-01-29,25.61
3856,2024-03-30,13.44
2423,2024-08-09,6.57
789,2024-07-09,31.0
4856,2024-03-28,82.75
3861,2024-01-11,32.09
1258,2024-05-02,23.62
2354,2024-03-04,94.71
2048,2024-06-26,86.11
3517,2024-07-27,33.97
4354,2024-02-28,58.65
2572,2024-07-07,68.58
3999,2024-04-19,69.39
4471,2024-01-21,15.42
4462,2024-04-04,8.01
4994,2024-03-15,59.62
4271,2024-02-23,53.25
1431,2024-06-11,85.49
2760,2024-04-27,99.61
4941,2024-08-08,1.74
4796,2024-03-31,38.24
2510,2024-06-22,64.11
3148,2024-08-30,61.44
4335,2024-04-09,43.43
4348,2024-01-17,53.76
2324,2024-06-12,84.38
4398,2024-07-19,87.16
4597,2024-01-19,19.43
548,2024-08-02,69.36
3936,2024-02-06,90.37
3195,2024-01-10,2.07
4137,2024-01-11,91.93
2117,2024-07-18,83.38
3153,2024-02-14,97.44
2445,2024-02-02,72.65
2517,2024-07-30,68.98
3561,2024-06-26,13.54
691,2024-02-21,93.06
1407,2024-06-26,87.05
3798,2024-04-26,93.23
4109,2024-05-28,87.57
1149,2024-08-31,85.24
516,2024-01-28,53.31
1588,2024-06-13,2.25
4235,2024-08-15,56.46
3958,2024-02-04,61.99
3493,2024-05-07,26.41
4041,2024-01-15,10.7
56,2024-01-21,34.37
781,2024-07-05,97.53
1999,2024-02-18,48.9
116,2024-08-21,55.52
696,2024-03-21,28.11
4427,2024-07-16,37.28
1439,2024-03-03,63.38
4540,2024-06-16,20.26
313,2024-08-25,41.27
1424,2024-05-10,81.83
1570,2024-08-27,15.12
130,2024-08-11,66.79
1427,2024-08-21,72.86
769,2024-07-10,60.93
2470,2024-07-07,49.41
3596,2024-01-31,63.55
1642,2024-02-11,99.16
4447,2024-06-24,37.15
1730,2024-02-02,51.64
4655,2024-03-06,72.78
131,2024-03-22,52.29
1697,2024-06-23,95.75
2010,2024-03-21,97.74
349,2024-05-15,34.43
1958,2024-05-04,10.09
638,2024-04-09,93.93
